EmpId,Satisfaction,Evaluation,number_of_projects,average_montly_hours,time_spent_company,work_accident,Promotion,Department,Salary_INR,Churn,Employee_Satisfaction,Performance_Rating,Company_Tenure,Annual_Salary,Overtime_Hours,Attrition,Age,Training_Hours,Absenteeism_Days,Salary_Per_Experience,Overtime_Intensity,Engagement_Index,Performance_Index,Cluster,Segment
783412,5.8,7.6,3,220,3,0,0,Support,95503,0,5.8,7.6,3,95503,220,0,28,15,2.75,23875.75,1.375,0.5384615384615385,0.6249999999999999,1,Emerging Talent
783413,10.0,8.7,4,129,5,0,0,Support,43150,0,10.0,8.7,5,43150,129,0,30,20,1.6125,7191.666666666667,0.80625,1.0,0.7968749999999999,3,Needs Improvement
783414,7.9,6.5,2,193,5,0,0,Support,84805,0,7.9,6.5,5,84805,193,0,30,10,2.4125,14134.166666666666,1.20625,0.7692307692307693,0.45312499999999994,3,Needs Improvement
783415,5.8,7.3,3,165,2,0,0,Technical,43954,0,5.8,7.3,2,43954,165,0,27,15,2.0625,14651.333333333334,1.03125,0.5384615384615385,0.5781249999999999,1,Emerging Talent
783416,5.9,7.9,4,209,2,0,0,Technical,42841,0,5.9,7.9,2,42841,209,0,27,20,2.6125,14280.333333333334,1.30625,0.5494505494505495,0.6718750000000001,1,Emerging Talent
783417,6.6000000000000005,8.0,4,183,2,1,0,Technical,75331,0,6.6000000000000005,8.0,2,75331,183,0,27,20,2.2875,25110.333333333332,1.14375,0.6263736263736265,0.6875,1,Emerging Talent
783418,7.1,5.9,4,138,3,0,0,Management,79153,0,7.1,5.9,3,79153,138,0,28,20,1.725,19788.25,0.8625,0.6813186813186812,0.359375,1,Emerging Talent
783419,9.0,7.4,5,152,3,0,0,Information Technology,94818,0,9.0,7.4,3,94818,152,0,28,25,1.9,23704.5,0.95,0.8901098901098901,0.59375,1,Emerging Talent
783420,7.4,6.3,4,170,2,0,0,Information Technology,81557,0,7.4,6.3,2,81557,170,0,27,20,2.125,27185.666666666668,1.0625,0.7142857142857143,0.42187499999999994,1,Emerging Talent
783421,6.6000000000000005,9.3,5,185,3,0,0,Information Technology,53453,0,6.6000000000000005,9.3,3,53453,185,0,28,25,2.3125,13363.25,1.15625,0.6263736263736265,0.8906250000000001,1,Emerging Talent
783422,9.2,5.300000000000002,2,249,2,0,0,Information Technology,374498,0,9.2,5.300000000000002,2,374498,249,0,27,10,3.1125,124832.66666666667,1.55625,0.912087912087912,0.2656250000000002,2,Stable Employees
783423,5.5,5.1,4,155,3,0,0,Information Technology,23765,0,5.5,5.1,3,23765,155,0,28,20,1.9375,5941.25,0.96875,0.5054945054945055,0.23437499999999992,1,Emerging Talent
783424,5.1,4.3,3,204,4,0,0,Product_Mng,56156,0,5.1,4.3,4,56156,204,0,29,15,2.55,11231.2,1.275,0.46153846153846145,0.10937499999999996,1,Emerging Talent
783425,4.9,5.2,5,188,4,0,0,Product_Mng,88643,0,4.9,5.2,4,88643,188,0,29,25,2.35,17728.6,1.175,0.43956043956043955,0.25,3,Needs Improvement
783426,8.8,5.2,5,264,4,0,0,Product_Mng,54826,0,8.8,5.2,4,54826,264,0,29,25,3.3,10965.2,1.65,0.8681318681318682,0.25,3,Needs Improvement
783427,6.0,8.0,4,146,2,0,0,Product_Mng,54032,0,6.0,8.0,2,54032,146,0,27,20,1.825,18010.666666666668,0.9125,0.5604395604395604,0.6875,1,Emerging Talent
783428,9.3,6.5,4,212,4,0,0,Information Technology,53670,0,9.3,6.5,4,53670,212,0,29,20,2.65,10734.0,1.325,0.9230769230769231,0.45312499999999994,3,Needs Improvement
783429,8.6,5.9,3,215,3,0,0,Randd,93200,0,8.6,5.9,3,93200,215,0,28,15,2.6875,23300.0,1.34375,0.8461538461538461,0.359375,1,Emerging Talent
783430,7.800000000000002,9.8,4,239,3,0,0,Randd,87125,0,7.800000000000002,9.8,3,87125,239,0,28,20,2.9875,21781.25,1.49375,0.7582417582417585,0.9687500000000001,1,Emerging Talent
783431,6.9,5.5,3,188,3,0,0,Randd,72452,0,6.9,5.5,3,72452,188,0,28,15,2.35,18113.0,1.175,0.6593406593406593,0.29687499999999994,1,Emerging Talent
783432,8.4,5.1,4,259,3,0,0,Randd,91224,0,8.4,5.1,3,91224,259,0,28,20,3.2375,22806.0,1.61875,0.8241758241758242,0.23437499999999992,1,Emerging Talent
783433,4.8,6.2,3,200,3,1,0,Randd,40489,0,4.8,6.2,3,40489,200,0,28,15,2.5,10122.25,1.25,0.4285714285714286,0.40625,1,Emerging Talent
783434,6.3,8.6,3,245,2,0,0,Marketing,32762,0,6.3,8.6,2,32762,245,0,27,15,3.0625,10920.666666666666,1.53125,0.5934065934065935,0.78125,1,Emerging Talent
783435,5.4,6.1,3,182,2,0,0,Sales,23122,0,5.4,6.1,2,23122,182,0,27,15,2.275,7707.333333333333,1.1375,0.4945054945054945,0.3906249999999999,1,Emerging Talent
783436,8.5,5.300000000000002,4,181,2,0,0,Accounting,32153,0,8.5,5.300000000000002,2,32153,181,0,27,20,2.2625,10717.666666666666,1.13125,0.8351648351648352,0.2656250000000002,1,Emerging Talent
783437,5.1,5.2,3,164,3,0,0,Support,13678,0,5.1,5.2,3,13678,164,0,28,15,2.05,3419.5,1.025,0.46153846153846145,0.25,1,Emerging Talent
783438,8.8,8.6,5,257,3,0,0,Technical,25058,0,8.8,8.6,3,25058,257,0,28,25,3.2125,6264.5,1.60625,0.8681318681318682,0.78125,1,Emerging Talent
783439,8.7,9.3,3,178,3,0,0,Management,36071,0,8.7,9.3,3,36071,178,0,28,15,2.225,9017.75,1.1125,0.8571428571428571,0.8906250000000001,1,Emerging Talent
783440,5.4,5.0,4,224,3,0,0,Marketing,30557,0,5.4,5.0,3,30557,224,0,28,20,2.8,7639.25,1.4,0.4945054945054945,0.21874999999999997,1,Emerging Talent
783441,9.6,6.7,5,170,3,0,0,Marketing,359551,0,9.6,6.7,3,359551,170,0,28,25,2.125,89887.75,1.0625,0.956043956043956,0.484375,2,Stable Employees
783442,5.8,7.5,4,233,2,0,0,Marketing,26247,0,5.8,7.5,2,26247,233,0,27,20,2.9125,8749.0,1.45625,0.5384615384615385,0.609375,1,Emerging Talent
783443,2.1,5.699999999999998,5,239,3,0,0,Sales,280129,0,2.1,5.699999999999998,3,280129,239,0,28,25,2.9875,70032.25,1.49375,0.1318681318681319,0.3281249999999997,2,Stable Employees
783444,5.0,5.6000000000000005,5,185,2,0,0,Sales,352310,0,5.0,5.6000000000000005,2,352310,185,0,27,25,2.3125,117436.66666666667,1.15625,0.4505494505494505,0.31250000000000006,2,Stable Employees
783445,5.2,5.4,4,184,3,0,0,Sales,38860,0,5.2,5.4,3,38860,184,0,28,20,2.3,9715.0,1.15,0.4725274725274726,0.28125,1,Emerging Talent
783446,5.0,7.0,3,188,2,0,0,Sales,27076,0,5.0,7.0,2,27076,188,0,27,15,2.35,9025.333333333334,1.175,0.4505494505494505,0.53125,1,Emerging Talent
783447,7.4,8.6,3,186,3,1,0,Sales,275517,0,7.4,8.6,3,275517,186,0,28,15,2.325,68879.25,1.1625,0.7142857142857143,0.78125,2,Stable Employees
783448,6.9,6.3,3,226,3,0,0,Sales,33449,0,6.9,6.3,3,33449,226,0,28,15,2.825,8362.25,1.4125,0.6593406593406593,0.42187499999999994,1,Emerging Talent
783449,6.1,7.4,2,143,6,0,0,Sales,40485,0,6.1,7.4,6,40485,143,0,31,10,1.7875,5783.571428571428,0.89375,0.5714285714285714,0.59375,3,Needs Improvement
783450,5.0,8.2,3,213,3,0,0,Sales,110342,0,5.0,8.2,3,110342,213,0,28,15,2.6625,27585.5,1.33125,0.4505494505494505,0.7187499999999999,1,Emerging Talent
783451,7.9,5.300000000000002,2,217,2,0,0,Sales,91129,0,7.9,5.300000000000002,2,91129,217,0,27,10,2.7125,30376.333333333332,1.35625,0.7692307692307693,0.2656250000000002,1,Emerging Talent
783452,7.3,6.800000000000002,5,190,2,0,0,Sales,62488,0,7.3,6.800000000000002,2,62488,190,0,27,25,2.375,20829.333333333332,1.1875,0.7032967032967034,0.5000000000000002,1,Emerging Talent
783453,4.9,6.9,2,147,2,0,0,Sales,87091,0,4.9,6.9,2,87091,147,0,27,10,1.8375,29030.333333333332,0.91875,0.43956043956043955,0.515625,1,Emerging Talent
783454,7.0,7.7,2,235,3,1,0,Sales,60330,0,7.0,7.7,3,60330,235,0,28,10,2.9375,15082.5,1.46875,0.6703296703296703,0.6406249999999999,1,Emerging Talent
783455,2.7,6.2,6,136,3,0,0,Sales,168854,0,2.7,6.2,3,168854,136,0,28,30,1.7,42213.5,0.85,0.19780219780219785,0.40625,2,Stable Employees
783456,8.0,5.4,5,261,2,0,0,Sales,80548,0,8.0,5.4,2,80548,261,0,27,25,3.2625,26849.333333333332,1.63125,0.7802197802197802,0.28125,1,Emerging Talent
783457,4.5,6.0,6,176,4,0,0,Sales,60604,0,4.5,6.0,4,60604,176,0,29,30,2.2,12120.8,1.1,0.39560439560439564,0.37499999999999994,3,Needs Improvement
783458,6.3,6.4,4,212,4,0,0,Sales,58633,0,6.3,6.4,4,58633,212,0,29,20,2.65,11726.6,1.325,0.5934065934065935,0.4375,3,Needs Improvement
783459,7.6,5.2,2,148,3,0,0,Sales,279366,0,7.6,5.2,3,279366,148,0,28,10,1.85,69841.5,0.925,0.7362637362637362,0.25,2,Stable Employees
783460,4.2,7.4,6,218,6,0,0,Sales,76573,0,4.2,7.4,6,76573,218,0,31,30,2.725,10939.0,1.3625,0.3626373626373627,0.59375,3,Needs Improvement
783461,4.1,8.7,6,262,6,0,0,Sales,304270,0,4.1,8.7,6,304270,262,0,31,30,3.275,43467.142857142855,1.6375,0.3516483516483516,0.7968749999999999,2,Stable Employees
783462,7.4,4.6000000000000005,6,145,3,0,0,Accounting,21710,0,7.4,4.6000000000000005,3,21710,145,0,28,30,1.8125,5427.5,0.90625,0.7142857142857143,0.15625000000000006,1,Emerging Talent
783463,8.2,7.5,3,230,4,1,0,Accounting,53018,0,8.2,7.5,4,53018,230,0,29,15,2.875,10603.6,1.4375,0.8021978021978021,0.609375,3,Needs Improvement
783464,8.2,6.5,4,210,2,0,0,Accounting,68379,0,8.2,6.5,2,68379,210,0,27,20,2.625,22793.0,1.3125,0.8021978021978021,0.45312499999999994,1,Emerging Talent
783465,5.300000000000002,7.3,4,227,3,0,0,Human Resources,81785,0,5.300000000000002,7.3,3,81785,227,0,28,20,2.8375,20446.25,1.41875,0.4835164835164838,0.5781249999999999,1,Emerging Talent
783466,7.1,7.7,4,142,2,0,0,Human Resources,61665,0,7.1,7.7,2,61665,142,0,27,20,1.775,20555.0,0.8875,0.6813186813186812,0.6406249999999999,1,Emerging Talent
783467,5.0,9.0,4,171,2,0,0,Human Resources,37308,0,5.0,9.0,2,37308,171,0,27,20,2.1375,12436.0,1.06875,0.4505494505494505,0.84375,1,Emerging Talent
783468,6.800000000000002,8.9,3,241,3,0,0,Human Resources,37753,0,6.800000000000002,8.9,3,37753,241,0,28,15,3.0125,9438.25,1.50625,0.6483516483516486,0.8281250000000001,1,Emerging Talent
783469,6.800000000000002,9.9,3,247,2,1,0,Technical,37938,0,6.800000000000002,9.9,2,37938,247,0,27,15,3.0875,12646.0,1.54375,0.6483516483516486,0.9843750000000001,1,Emerging Talent
783470,4.8,8.6,5,246,3,0,0,Technical,26207,0,4.8,8.6,3,26207,246,0,28,25,3.075,6551.75,1.5375,0.4285714285714286,0.78125,1,Emerging Talent
783471,5.9,7.199999999999998,3,188,3,1,0,Technical,35298,0,5.9,7.199999999999998,3,35298,188,0,28,15,2.35,8824.5,1.175,0.5494505494505495,0.5624999999999997,1,Emerging Talent
783472,2.1,7.0,3,104,2,0,0,Technical,33124,0,2.1,7.0,2,33124,104,0,27,15,1.3,11041.333333333334,0.65,0.1318681318681319,0.53125,1,Emerging Talent
783473,9.9,7.3,5,197,4,1,0,Technical,38043,0,9.9,7.3,4,38043,197,0,29,25,2.4625,7608.6,1.23125,0.989010989010989,0.5781249999999999,3,Needs Improvement
783474,10.0,8.8,4,191,4,0,0,Technical,35093,0,10.0,8.8,4,35093,191,0,29,20,2.3875,7018.6,1.19375,1.0,0.8125000000000001,3,Needs Improvement
783475,8.4,5.1,4,173,2,0,0,Technical,14987,0,8.4,5.1,2,14987,173,0,27,20,2.1625,4995.666666666667,1.08125,0.8241758241758242,0.23437499999999992,1,Emerging Talent
783476,8.6,8.2,2,207,4,1,0,Technical,37308,0,8.6,8.2,4,37308,207,0,29,10,2.5875,7461.6,1.29375,0.8461538461538461,0.7187499999999999,1,Emerging Talent
783477,5.2,5.4,5,247,4,0,0,Technical,239901,0,5.2,5.4,4,239901,247,0,29,25,3.0875,47980.2,1.54375,0.4725274725274726,0.28125,2,Stable Employees
783478,9.4,9.7,5,197,5,1,0,Technical,12628,0,9.4,9.7,5,12628,197,0,30,25,2.4625,2104.6666666666665,1.23125,0.9340659340659341,0.9531249999999999,3,Needs Improvement
783479,5.5,8.100000000000001,3,242,2,0,0,Technical,38145,0,5.5,8.100000000000001,2,38145,242,0,27,15,3.025,12715.0,1.5125,0.5054945054945055,0.7031250000000002,1,Emerging Talent
783480,7.9,5.9,3,145,2,0,0,Support,18172,0,7.9,5.9,2,18172,145,0,27,15,1.8125,6057.333333333333,0.90625,0.7692307692307693,0.359375,1,Emerging Talent
783481,9.1,9.0,4,174,3,0,0,Support,32229,0,9.1,9.0,3,32229,174,0,28,20,2.175,8057.25,1.0875,0.901098901098901,0.84375,1,Emerging Talent
783482,8.2,9.9,3,195,2,0,0,Support,373416,0,8.2,9.9,2,373416,195,0,27,15,2.4375,124472.0,1.21875,0.8021978021978021,0.9843750000000001,2,Stable Employees
783483,8.4,9.4,4,270,3,1,0,Support,39687,0,8.4,9.4,3,39687,270,0,28,20,3.375,9921.75,1.6875,0.8241758241758242,0.9062500000000001,1,Emerging Talent
783484,7.199999999999998,6.800000000000002,4,238,3,0,0,Support,25203,0,7.199999999999998,6.800000000000002,3,25203,238,0,28,20,2.975,6300.75,1.4875,0.6923076923076922,0.5000000000000002,1,Emerging Talent
783485,6.800000000000002,8.5,4,156,2,0,0,Support,10326,0,6.800000000000002,8.5,2,10326,156,0,27,20,1.95,3442.0,0.975,0.6483516483516486,0.765625,1,Emerging Talent
783486,9.9,9.6,5,261,3,0,0,Support,377769,0,9.9,9.6,3,377769,261,0,28,25,3.2625,94442.25,1.63125,0.989010989010989,0.9375,2,Stable Employees
783487,7.4,8.5,5,135,2,0,0,Support,19584,0,7.4,8.5,2,19584,135,0,27,25,1.6875,6528.0,0.84375,0.7142857142857143,0.765625,1,Emerging Talent
783488,8.0,4.1,6,185,4,0,0,Support,43200,0,8.0,4.1,4,43200,185,0,29,30,2.3125,8640.0,1.15625,0.7802197802197802,0.07812499999999993,3,Needs Improvement
783489,5.5,5.5,3,197,3,0,0,Support,245191,0,5.5,5.5,3,245191,197,0,28,15,2.4625,61297.75,1.23125,0.5054945054945055,0.29687499999999994,2,Stable Employees
783490,5.6000000000000005,9.5,3,241,3,0,0,Support,52730,0,5.6000000000000005,9.5,3,52730,241,0,28,15,3.0125,13182.5,1.50625,0.5164835164835166,0.921875,1,Emerging Talent
783491,8.8,9.8,3,263,3,1,0,Technical,164890,0,8.8,9.8,3,164890,263,0,28,15,3.2875,41222.5,1.64375,0.8681318681318682,0.9687500000000001,2,Stable Employees
783492,8.6,4.9,4,251,2,0,0,Technical,69893,0,8.6,4.9,2,69893,251,0,27,20,3.1375,23297.666666666668,1.56875,0.8461538461538461,0.20312500000000003,1,Emerging Talent
783493,6.4,9.5,3,218,2,0,0,Technical,74424,0,6.4,9.5,2,74424,218,0,27,15,2.725,24808.0,1.3625,0.6043956043956045,0.921875,1,Emerging Talent
783494,8.2,5.8,4,183,3,0,0,Management,57554,0,8.2,5.8,3,57554,183,0,28,20,2.2875,14388.5,1.14375,0.8021978021978021,0.34374999999999994,1,Emerging Talent
783495,6.6000000000000005,8.0,4,252,3,0,0,Information Technology,62826,0,6.6000000000000005,8.0,3,62826,252,0,28,20,3.15,15706.5,1.575,0.6263736263736265,0.6875,1,Emerging Talent
783496,6.4,9.5,3,98,3,0,0,Information Technology,63677,0,6.4,9.5,3,63677,98,0,28,15,1.225,15919.25,0.6125,0.6043956043956045,0.921875,1,Emerging Talent
783497,1.7000000000000002,7.800000000000002,6,284,4,0,0,Information Technology,68751,0,1.7000000000000002,7.800000000000002,4,68751,284,0,29,30,3.55,13750.2,1.775,0.08791208791208795,0.6562500000000001,3,Needs Improvement
783498,7.5,6.800000000000002,4,220,2,0,0,Information Technology,44569,0,7.5,6.800000000000002,2,44569,220,0,27,20,2.75,14856.333333333334,1.375,0.7252747252747253,0.5000000000000002,1,Emerging Talent
783499,4.5,3.9,4,275,3,0,0,Information Technology,40106,0,4.5,3.9,3,40106,275,0,28,20,3.4375,10026.5,1.71875,0.39560439560439564,0.04687499999999997,1,Emerging Talent
783500,9.9,9.0,4,164,3,0,0,Product_Mng,139118,0,9.9,9.0,3,139118,164,0,28,20,2.05,34779.5,1.025,0.989010989010989,0.84375,1,Emerging Talent
783501,9.3,6.7,5,237,4,0,0,Product_Mng,23098,0,9.3,6.7,4,23098,237,0,29,25,2.9625,4619.6,1.48125,0.9230769230769231,0.484375,3,Needs Improvement
783502,8.8,8.0,3,133,3,0,0,Product_Mng,48615,0,8.8,8.0,3,48615,133,0,28,15,1.6625,12153.75,0.83125,0.8681318681318682,0.6875,1,Emerging Talent
783503,6.2,5.2,5,256,4,0,0,Product_Mng,93773,0,6.2,5.2,4,93773,256,0,29,25,3.2,18754.6,1.6,0.5824175824175826,0.25,3,Needs Improvement
783504,9.4,8.8,4,270,3,0,0,Information Technology,60810,0,9.4,8.8,3,60810,270,0,28,20,3.375,15202.5,1.6875,0.9340659340659341,0.8125000000000001,1,Emerging Talent
783505,5.9,9.2,4,196,2,0,0,Randd,94866,0,5.9,9.2,2,94866,196,0,27,20,2.45,31622.0,1.225,0.5494505494505495,0.8749999999999999,1,Emerging Talent
783506,9.3,8.9,4,209,2,0,0,Randd,91705,0,9.3,8.9,2,91705,209,0,27,20,2.6125,30568.333333333332,1.30625,0.9230769230769231,0.8281250000000001,1,Emerging Talent
783507,7.1,3.9,3,261,3,0,0,Randd,44161,0,7.1,3.9,3,44161,261,0,28,15,3.2625,11040.25,1.63125,0.6813186813186812,0.04687499999999997,1,Emerging Talent
783508,6.0,6.0,3,221,2,0,0,Randd,86870,0,6.0,6.0,2,86870,221,0,27,15,2.7625,28956.666666666668,1.38125,0.5604395604395604,0.37499999999999994,1,Emerging Talent
783509,7.1,6.9,4,180,3,1,0,Randd,65301,0,7.1,6.9,3,65301,180,0,28,20,2.25,16325.25,1.125,0.6813186813186812,0.515625,1,Emerging Talent
783510,9.1,5.699999999999998,4,145,3,0,0,Marketing,89746,0,9.1,5.699999999999998,3,89746,145,0,28,20,1.8125,22436.5,0.90625,0.901098901098901,0.3281249999999997,1,Emerging Talent
783511,7.800000000000002,9.6,4,111,2,0,0,Sales,285430,0,7.800000000000002,9.6,2,285430,111,0,27,20,1.3875,95143.33333333333,0.69375,0.7582417582417585,0.9375,2,Stable Employees
783512,5.2,6.3,4,232,3,0,0,Accounting,15430,0,5.2,6.3,3,15430,232,0,28,20,2.9,3857.5,1.45,0.4725274725274726,0.42187499999999994,1,Emerging Talent
783513,9.9,7.0,5,195,3,0,0,Support,27637,0,9.9,7.0,3,27637,195,0,28,25,2.4375,6909.25,1.21875,0.989010989010989,0.53125,1,Emerging Talent
783514,8.6,5.1,4,211,2,1,0,Technical,28248,0,8.6,5.1,2,28248,211,0,27,20,2.6375,9416.0,1.31875,0.8461538461538461,0.23437499999999992,1,Emerging Talent
783515,7.4,6.800000000000002,4,194,2,0,0,Management,337995,0,7.4,6.800000000000002,2,337995,194,0,27,20,2.425,112665.0,1.2125,0.7142857142857143,0.5000000000000002,2,Stable Employees
783516,1.5,8.4,4,275,5,0,0,Marketing,24434,0,1.5,8.4,5,24434,275,0,30,20,3.4375,4072.3333333333335,1.71875,0.06593406593406595,0.7500000000000001,3,Needs Improvement
783517,5.699999999999998,5.4,3,140,3,0,0,Marketing,32774,0,5.699999999999998,5.4,3,32774,140,0,28,15,1.75,8193.5,0.875,0.5274725274725274,0.28125,1,Emerging Talent
783518,6.7,6.0,3,157,3,0,0,Marketing,20577,0,6.7,6.0,3,20577,157,0,28,15,1.9625,5144.25,0.98125,0.6373626373626374,0.37499999999999994,1,Emerging Talent
783519,8.0,9.3,4,258,3,0,0,Sales,181336,0,8.0,9.3,3,181336,258,0,28,20,3.225,45334.0,1.6125,0.7802197802197802,0.8906250000000001,2,Stable Employees
783520,8.299999999999999,8.2,5,273,4,0,0,Sales,27789,0,8.299999999999999,8.2,4,27789,273,0,29,25,3.4125,5557.8,1.70625,0.8131868131868131,0.7187499999999999,3,Needs Improvement
783521,6.9,5.300000000000002,3,135,2,0,0,Sales,36036,0,6.9,5.300000000000002,2,36036,135,0,27,15,1.6875,12012.0,0.84375,0.6593406593406593,0.2656250000000002,1,Emerging Talent
783522,6.4,8.299999999999999,3,188,4,0,0,Sales,35081,0,6.4,8.299999999999999,4,35081,188,0,29,15,2.35,7016.2,1.175,0.6043956043956045,0.7343749999999999,3,Needs Improvement
783523,9.5,5.2,5,222,2,0,0,Sales,11516,0,9.5,5.2,2,11516,222,0,27,25,2.775,3838.6666666666665,1.3875,0.945054945054945,0.25,1,Emerging Talent
783524,9.7,5.2,4,231,3,0,0,Sales,16188,0,9.7,5.2,3,16188,231,0,28,20,2.8875,4047.0,1.44375,0.9670329670329669,0.25,1,Emerging Talent
783525,8.5,8.6,3,255,2,0,0,Sales,29787,0,8.5,8.6,2,29787,255,0,27,15,3.1875,9929.0,1.59375,0.8351648351648352,0.78125,1,Emerging Talent
783526,7.199999999999998,5.1,3,254,2,0,0,Sales,32890,0,7.199999999999998,5.1,2,32890,254,0,27,15,3.175,10963.333333333334,1.5875,0.6923076923076922,0.23437499999999992,1,Emerging Talent
783527,9.1,8.5,3,244,3,1,0,Sales,87018,0,9.1,8.5,3,87018,244,0,28,15,3.05,21754.5,1.525,0.901098901098901,0.765625,1,Emerging Talent
783528,8.100000000000001,8.299999999999999,3,132,4,0,0,Sales,88536,0,8.100000000000001,8.299999999999999,4,88536,132,0,29,15,1.65,17707.2,0.825,0.7912087912087914,0.7343749999999999,1,Emerging Talent
783529,1.3,6.7,5,234,6,0,0,Sales,99616,0,1.3,6.7,6,99616,234,0,31,25,2.925,14230.857142857143,1.4625,0.04395604395604397,0.484375,3,Needs Improvement
783530,9.5,8.100000000000001,4,272,3,0,0,Sales,81804,0,9.5,8.100000000000001,3,81804,272,0,28,20,3.4,20451.0,1.7,0.945054945054945,0.7031250000000002,1,Emerging Talent
783531,8.2,5.4,4,191,3,0,0,Sales,94714,0,8.2,5.4,3,94714,191,0,28,20,2.3875,23678.5,1.19375,0.8021978021978021,0.28125,1,Emerging Talent
783532,6.3,9.3,4,238,4,0,0,Sales,52503,0,6.3,9.3,4,52503,238,0,29,20,2.975,10500.6,1.4875,0.5934065934065935,0.8906250000000001,3,Needs Improvement
783533,5.5,6.9,3,225,2,0,0,Sales,85194,0,5.5,6.9,2,85194,225,0,27,15,2.8125,28398.0,1.40625,0.5054945054945055,0.515625,1,Emerging Talent
783534,8.299999999999999,9.5,3,211,2,0,0,Sales,55990,0,8.299999999999999,9.5,2,55990,211,0,27,15,2.6375,18663.333333333332,1.31875,0.8131868131868131,0.921875,1,Emerging Talent
783535,5.4,9.8,3,217,3,0,0,Sales,88742,0,5.4,9.8,3,88742,217,0,28,15,2.7125,22185.5,1.35625,0.4945054945054945,0.9687500000000001,1,Emerging Talent
783536,8.9,9.1,5,156,4,0,0,Sales,86273,0,8.9,9.1,4,86273,156,0,29,25,1.95,17254.6,0.975,0.8791208791208791,0.859375,3,Needs Improvement
783537,7.9,5.5,3,147,3,0,0,Sales,94055,0,7.9,5.5,3,94055,147,0,28,15,1.8375,23513.75,0.91875,0.7692307692307693,0.29687499999999994,1,Emerging Talent
783538,5.6000000000000005,7.3,4,134,3,0,0,Accounting,56646,0,5.6000000000000005,7.3,3,56646,134,0,28,20,1.675,14161.5,0.8375,0.5164835164835166,0.5781249999999999,1,Emerging Talent
783539,8.9,7.0,4,235,2,1,0,Accounting,292707,0,8.9,7.0,2,292707,235,0,27,20,2.9375,97569.0,1.46875,0.8791208791208791,0.53125,2,Stable Employees
783540,10.0,6.6000000000000005,4,238,4,0,0,Accounting,28389,0,10.0,6.6000000000000005,4,28389,238,0,29,20,2.975,5677.8,1.4875,1.0,0.46875000000000006,3,Needs Improvement
783541,4.3,7.199999999999998,3,258,4,0,0,Human Resources,83975,0,4.3,7.199999999999998,4,83975,258,0,29,15,3.225,16795.0,1.6125,0.37362637362637363,0.5624999999999997,3,Needs Improvement
783542,7.1,5.5,5,224,3,0,0,Human Resources,66260,0,7.1,5.5,3,66260,224,0,28,25,2.8,16565.0,1.4,0.6813186813186812,0.29687499999999994,1,Emerging Talent
783543,9.8,5.9,4,149,2,0,0,Human Resources,57455,0,9.8,5.9,2,57455,149,0,27,20,1.8625,19151.666666666668,0.93125,0.9780219780219781,0.359375,1,Emerging Talent
783544,8.100000000000001,7.0,4,219,2,1,0,Human Resources,78698,0,8.100000000000001,7.0,2,78698,219,0,27,20,2.7375,26232.666666666668,1.36875,0.7912087912087914,0.53125,1,Emerging Talent
783545,7.1,5.300000000000002,3,186,2,0,0,Technical,24729,0,7.1,5.300000000000002,2,24729,186,0,27,15,2.325,8243.0,1.1625,0.6813186813186812,0.2656250000000002,1,Emerging Talent
783546,9.9,6.0,4,259,4,0,0,Technical,29225,0,9.9,6.0,4,29225,259,0,29,20,3.2375,5845.0,1.61875,0.989010989010989,0.37499999999999994,3,Needs Improvement
783547,3.4000000000000004,6.2,3,119,2,0,0,Technical,26044,0,3.4000000000000004,6.2,2,26044,119,0,27,15,1.4875,8681.333333333334,0.74375,0.2747252747252748,0.40625,1,Emerging Talent
783548,5.8,9.1,3,223,2,0,0,Technical,37837,0,5.8,9.1,2,37837,223,0,27,15,2.7875,12612.333333333334,1.39375,0.5384615384615385,0.859375,1,Emerging Talent
783549,7.7,4.9,4,184,3,0,0,Technical,27367,0,7.7,4.9,3,27367,184,0,28,20,2.3,6841.75,1.15,0.7472527472527474,0.20312500000000003,1,Emerging Talent
783550,6.4,5.0,3,238,4,0,0,Technical,37057,0,6.4,5.0,4,37057,238,0,29,15,2.975,7411.4,1.4875,0.6043956043956045,0.21874999999999997,3,Needs Improvement
783551,1.3,10.0,4,157,5,1,0,Technical,15787,0,1.3,10.0,5,15787,157,0,30,20,1.9625,2631.1666666666665,0.98125,0.04395604395604397,1.0,3,Needs Improvement
